Ingredient,Website,Value
Ceteth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=30012a7f-9504-4df9-9f9b-3a42e4f37da6,
Ceteth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=78377e2a-121a-4ba3-be28-96ca52c51933,
Ceteth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4034cb39-7be3-48f8-a797-b2d9fa0fa94c,
Ceteth-3,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d69e2a13-6ed9-4a7d-afe6-ab652256d515,
Ceteth-3,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0747e9a5-9a87-4c03-9e81-ea203ee5cd12,
Ceteth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=74b41cdf-8cb7-4554-b96b-16ec866725eb,
Ceteth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1d7c1aa8-ffba-4266-a89c-88bb0f09c6b2,
Ceteth-4,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cb6fd1b3-38e6-4d7d-acc4-10c9a065359c,
Ceteth-4,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ffb33b1a-6cb9-45a5-9dcc-42dffe7d1098,
Ceteth-40,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8e2699f5-b6b0-46d9-9844-29980d07b4e9,
Ceteth-45,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9355b8d7-823f-420c-86cb-150b18d503f1,
Ceteth-45,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1a849445-337f-4f64-ab30-5720bd650a46,
Ceteth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=551d7615-20c2-479a-9137-0053ba801e02,
Ceteth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e4c51112-01f0-42a0-8bb4-5aa165d49a96,
Ceteth-6,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=acfc4c3e-41dd-4841-8985-78cc1e1ac178,
Ceteth-6,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1ba323d6-47e6-43c9-87ce-a15b89007d02,
Ceteth-7,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8a833d70-9559-4626-b432-083dd05b331a,
Cetethyl Morpholinium Ethosulfate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9e2bea04-fedb-4b05-a291-1ccce7bddb45,
Cetethyl Morpholinium Ethosulfate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c48292df-80f8-4d14-8ce2-82c5ca5d3fc1,
Cetoleth-10,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=397594f5-3662-4f0b-a2e6-2ab241bc5717,
Cetoleth-11,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c54d5404-3711-465b-97e2-6d74d82ad0d2,
Cetoleth-15,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c9d902b2-9576-4faa-a476-37448de2320d,
Cetoleth-18,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f865bc8a-e348-46fd-8b81-cf8fa57ce203,
Cetoleth-2,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3e62f311-ba91-46a3-a01d-b3728fcaa8ad,
Cetoleth-20,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dcd30957-98d9-447a-be4f-aae450ed863d,
Cetoleth-22,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d4486635-3a22-48ba-9e63-ba97250d2b4b,
Cetoleth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=043d40b4-d869-41f4-b26a-56ba6cd4eb72,
Cetoleth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d020a8dc-a552-465b-bd20-33d80c4857c9,
Cetoleth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=08b0cd02-2dc5-46cf-b39c-71f7eb8bdf2c,
Cetoleth-4,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=39e054df-8233-4cbf-9fbf-e5b086f704d3,
Cetoleth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3eb70cbf-6ccb-41bb-a836-d8ff77e84734,
Cetoleth-6,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7782389c-7dfc-481d-aa6f-30fa613234e2,
Cetrimonium Bromide,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2c9f9a0f-8bf9-4ce0-bb94-0018fc272edb,
Cetrimonium Bromide,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ed88ca1f-a3ad-44b4-9d1d-35ad1640f321,
Cetrimonium Chloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fd05934b-e4fb-4984-a337-858663a7706d,
Cetrimonium Chloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a220c4d3-e183-4b86-8138-e293618aa3d9,
Cetrimonium Methosulfate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=49761898-ed9d-4881-8464-38cbdf5bc46e,
Cetyl Acetate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3079facf-c2db-4d70-af37-303b1e0c76b2,
Cetyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=47a76795-3a7a-ec11-8d21-0022482fd227,
Cetyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fad712e8-2ce9-4cf6-a426-640a2094159e,
Cetyl Babassuate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b6fa5b6b-c75b-4105-bc1c-dc8cb02dc220,
Cetyl Behenate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b106914b-4b4e-4650-bd74-eec7e5b735d3,
Cetyl Betaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=55d308a9-5bce-4f36-bdce-bfbfaf602eb0,
Cetyl Caprate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ab58f1a0-8b53-4a42-a90c-a39decdf81aa,
Cetyl Caprylate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=398615a1-0551-49c9-aed2-a8e8ff6420f5,
Cetyl Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=94278a80-a019-44c6-af82-168eda7e7a95,
Cetyl Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3be6b0de-3847-4c32-a238-9d7e4fd09721,
Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c455c3d8-17a3-4ea7-bedc-b090ad6c3295,
Cetyl Dimethylbutyl Ether,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0a5222be-0805-4361-8c1f-e8b235913875,
Cetyl Dimethyloctanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b4c324cd-8608-4a07-b16b-737daaf71737,
Cetyl Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0221d0ef-6c4d-4f77-a7ba-a29ede2af6ad,
Cetyl Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=db680edf-6cdd-450b-b790-e7f3a9acfd3a,
Cetyl Ethylhexanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9939770c-e3dd-4a32-bdbc-4c14900cf5d0,
Cetyl Glyceryl Ether,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a05ff224-aa7d-438e-9006-96205701ca47,
Cetyl Glycol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7bb2c295-d40d-4282-ab65-30e17d0694fc,
Cetyl Hexacosyl Dimethicone/Bis-Vinyldimethicone Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b4a40ea6-6c19-49a9-8844-ba1f67ea7ce9,
Cetyl Hydroxyethylcellulose,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a6691acf-b105-4be6-a6a4-bee56ccf94b4,
Cetyl Isononanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=11ba8dab-37df-4c72-86bb-8a9d9e895c4b,
Cetyl Isononanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3c21128b-98f7-4e01-8999-d1dc12faedf5,
Cetyl Lactate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=08f63e9d-9778-ec11-8d21-000d3a991547,
Cetyl Lactate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7c8d35eb-4527-49f8-a7da-b805bf4c488e,
Cetyl Lactate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2b4a37be-8316-4dce-a5b2-be4c5403c97d,
Cetyl Laurate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ace6e5a4-e693-49ec-ba4c-9eb399bf46f8,
Cetyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3ede0afa-04a9-4ff5-96f6-4dfa6413e9f9,
Cetyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9e723eff-1c74-4aab-9957-68c3de7196a9,
Cetyl Myristoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=50bb4493-376a-4ab9-8f9b-6493dbd5e0e3,
Cetyl Oleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dff1f702-208d-4f0f-b07d-c55cdc2307bf,
Cetyl Palmitate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c9345eff-e87a-ec11-8d21-000d3a991547,
Cetyl Palmitate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d34b7549-f152-475a-b109-7c3e1997ed78,
Cetyl Palmitate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c6711669-572e-48bd-9753-8cce64205843,
Cetyl PEG/PPG-10/1 Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1101656d-df42-46c7-98e3-3c65a122326d,
Cetyl PEG/PPG-15/15 Butyl Ether Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c49c966b-db8f-408c-aedb-bf26383cbd4f,
Cetyl PEG/PPG-7/3 Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6c040193-1dad-484b-86eb-0fac5df6218f,
Cetyl PEG-8 Dimethicone,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dd14d549-4715-4222-b849-5b78f809f512,
Cetyl Phosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=eb8dce9c-11a7-4201-a7d5-78049128914f,
Cetyl Ricinoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=431718f0-7f91-469e-92c9-3c94055f1811,
Cetyl Ricinoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=576ca993-4e21-43b8-a33f-d276783b3cdf,
Cetyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=df345eff-e87a-ec11-8d21-000d3a991547,
Cetyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b42b0be9-541e-4c53-93cd-20132d6e3746,
Cetyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=76b9b9c4-7e28-4f65-addc-38a24ec97b20,
Cetyl Tallowate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0a416752-7152-4894-8246-06b67f6d3ec6,
Cetyl/Lauryl/Myristyl Hydroxysultaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=26ccd473-81a3-4e47-8aee-6de1a17d1dd3,
Chamomilla Recutita (Matricaria) Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cb80e286-bd03-42c1-ada9-26ab9da48ea0,
Chamomilla Recutita (Matricaria) Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ee085645-4236-4d42-ac9c-91520f276671,
Chamomilla Recutita (Matricaria) Flower,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=14c884dc-69a1-4571-b985-ba2bcbccf435,
Chamomilla Recutita (Matricaria) Flower,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c2d5a417-203c-43ab-86bf-e4a0f87af163,
Chamomilla Recutita (Matricaria) Flower Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0aab8b9d-6ce9-4ef2-9f73-3f007814b50e,
Chamomilla Recutita (Matricaria) Flower Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f0ed79af-a7b7-4861-a49d-eafa14b8d79a,
Chamomilla Recutita (Matricaria) Flower Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ed21bfe6-903e-45a3-a87f-a1984b14f625,
Chamomilla Recutita (Matricaria) Flower Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f7dd72fd-9255-4623-be8b-b83846b09736,
Chamomilla Recutita (Matricaria) Flower Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d158364a-6beb-45c2-aab0-486aedb2767c,
Chamomilla Recutita (Matricaria) Flower Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=204a9fdf-3026-46ba-9c9a-9cff9ed0c398,
Chamomilla Recutita (Matricaria) Flower Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=13d05b68-41b0-46ed-894c-809e66c348c8,
Chamomilla Recutita (Matricaria) Flower Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c17d3ec6-4ef5-4c04-8bb7-fcdc3ad9880e,
Chamomilla Recutita (Matricaria) Flower/Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0740208e-d080-4382-a1d4-1d75e1a8f18e,
Chamomilla Recutita (Matricaria) Flower/Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=af13c54d-f396-4b25-868a-73f37c0216a4,
Chamomilla Recutita (Matricaria) Flower/Leaf/Stem Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=87e8585e-6865-48b4-b021-74c5ee3d18d4,
Chamomilla Recutita (Matricaria) Flower/Leaf/Stem Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7b714773-8fdb-4de5-b9b2-b1f48969e1a7,
Chamomilla Recutita (Matricaria) Flower/Leaf/Stem Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=67dafdbd-e4d3-465b-b24d-2dc8a91dc723,
Chamomilla Recutita (Matricaria) Flower/Leaf/Stem Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dc534d14-c9f1-4eb4-9cb7-3e8539898f04,
Chamomilla Recutita (Matricaria) Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=70f2a271-e013-46fd-8c06-2a46b360c9ba,
Chamomilla Recutita (Matricaria) Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0fa64154-2a91-4ce9-b357-8fb038869c1c,
Chamomilla Recutita (Matricaria) Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9a97012c-4ea0-4e3e-ac64-3bfd38e82e5a,
Chamomilla Recutita (Matricaria) Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9c177dfe-93e3-4151-a241-9c812d66a7e2,
Charcoal,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=59d7bd9e-16de-ed11-a7c7-00224824e39e,
Charcoal Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9ca5bfa4-16de-ed11-a7c7-00224824e39e,
Charcoal Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f9fe81b1-16de-ed11-a7c7-00224824e39e,
Chenopodium Quinoa Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=be054268-d753-41d4-b116-64db94a0e02e,
Chimyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c1f31f78-f198-48ce-83e4-ff5da2b5b57b,
Chimyl Isostearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=29473508-c283-4add-8f4e-ca52a95b6bc6,
Chimyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b94db02c-2a6a-4171-bb0c-a92f02291a9b,
Chlorhexidine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=96047ec9-237a-ec11-8d21-0022482fd227,
Chlorhexidine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=db03b4c7-d600-4b78-a0d3-2f8e2679f3da,
Chlorhexidine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=506f52f2-3482-4179-8444-bdae31a65758,
Chlorhexidine Diacetate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=98047ec9-237a-ec11-8d21-0022482fd227,
Chlorhexidine Diacetate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4a7a5c78-6be7-4c20-9294-044ac680cf60,
Chlorhexidine Diacetate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=93d72f4a-3109-48c1-9c25-aa5c6821eeee,
Chlorhexidine Digluconate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=97047ec9-237a-ec11-8d21-0022482fd227,
Chlorhexidine Digluconate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d9f79e04-9d0e-43b3-877f-836074035045,
Chlorhexidine Digluconate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=235daa30-6c4e-498a-aa1c-d125d1e36ec5,
Chlorhexidine Dihydrochloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=99047ec9-237a-ec11-8d21-0022482fd227,
Chlorhexidine Dihydrochloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=691409e6-3330-4849-8449-4064a394a02c,
Chlorhexidine Dihydrochloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7109c13f-632a-479f-9a2a-6a378882cea9,
Chloroacetamide,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b7f35e65-9d6a-4200-b2b1-bcaae8c9c7d4,
Chlorophene,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a9a073fb-ecde-4439-a6de-5a72af9b0e5d,
Chlorophene,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b212cda0-f43a-41db-a910-b7da08124873,
Chlorothymol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=de3a3399-d95a-4400-a109-02a09e962535,
Chloroxylenol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8475d9ea-c67a-ec11-8d21-000d3a991547,
Chloroxylenol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=225244f7-eb3f-ed11-9db0-00224824e39e,
Chloroxylenol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=62dbe00a-cc32-449c-aebf-2d23c5716757,
Chlorphenesin,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=14b9af3d-0fd2-468a-b399-0d1328650bd0,
Cholesterol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7775d9ea-c67a-ec11-8d21-000d3a991547,
Cholesterol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=370dc009-7823-ef11-840b-0022482909f5,
Cholesterol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=73c72662-7d75-4781-9294-2e0977af81d9,
Cholesterol/HDI/Pullulan Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e529ee3f-d108-43a0-ace5-2b823a71a6c4,
Cholesteryl Nonanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4c3dfe30-5a9c-41d7-97f5-fe4bb65182e8,
Choleth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cb9243fa-2377-ed11-81ab-000d3a983f18,
Choleth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=94345eff-e87a-ec11-8d21-000d3a991547,
Choleth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d3c89188-eeb2-4848-b2a9-673ce2e3a1bf,
Choline Chloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6c477d1f-19fd-4d90-8f1e-ba07fb53bd38,
Chondracanthus Teedei Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8a4e6311-945c-4074-95e8-721b16940fa0,
Chondrus Crispus,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f51c9113-6163-4295-9532-bfded466418f,
Chondrus Crispus Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dda3baad-0da8-4ceb-807c-09319788d81c,
Chondrus Crispus Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=380d2b04-58d4-45f7-8cf8-43ba65371f75,
Cichorium Intybus (Chicory) Root Oligosaccharides,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=484f4c62-1ada-47fa-8eb6-cb5fe0f34fdf,
Cinnamal,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b87b7078-75d0-40ec-9366-3536190c2c2b,
Cinnamyl Acetate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4a465cf6-5ff7-48be-802c-ef7a88385b40,
Cinnamyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e09ed028-1aee-469b-9f68-3529aba076cf,
Citric Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4efbd1a8-be2e-4352-99fe-821a976c2d1f,
Citrullus Lanatus (Watermelon) Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d93f192f-963d-4706-9233-f5e843fd0314,
Citrus Aurantifolia (Lime) Flower Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d7219a9b-bda7-40b4-8980-e34c5f4c328b,
Citrus Aurantifolia (Lime) Fruit,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=14272886-77e2-4fe3-b1da-5635d69a7b39,
Citrus Aurantifolia (Lime) Fruit Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cf9f67ed-6c31-45e3-88fc-eb0bed4d9c77,
Citrus Aurantifolia (Lime) Fruit Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=81485146-b9e1-4be3-8262-e55da0cf12ca,
Citrus Aurantifolia (Lime) Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3a8d37a0-8909-41ac-b3ad-9f42285276a3,
Citrus Aurantifolia (Lime) Leaf Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c23710a4-37fc-48f2-8882-45cecd8f5f4c,
Citrus Aurantifolia (Lime) Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cffd55c6-b182-4e67-a7f0-0737e6174142,
Citrus Aurantifolia (Lime) Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d082b13b-26e3-409a-9d57-a9194ff8326e,
Citrus Aurantifolia (Lime) Peel,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6ed5360e-29cd-48af-8d45-b5822c7b25a4,
